product_id,product_link,product_description,product_image,Processor_Name,Processor_Generation,Clock_Speed,SSD_Capacity,RAM,Graphic_Processor,Graphic_Memory,Touchscreen,Screen_Size,Screen_Resolution,Refresh_Rate,price
COMGJ75H9TH3ZGTD,https://www.flipkart.com/product/p/item?pid=COMGJ75H9TH3ZGTD,DELL Alienware Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/360 Hz) Alienware x15 R2 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/w/w/c/alienware-x15-r2-gaming-laptop-dell-original-imagjh6q9spzzxmu.jpeg?q=70,Core i7,12th Gen,"Base Frequency 3.50 GHz, Max Turbo Boost Upto 4.7 GHz",1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixels,360 Hz,"2,46,490"
COMGPU47RB5ZN33D,https://www.flipkart.com/product/p/item?pid=COMGPU47RB5ZN33D,Infinix X2 Slim Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL23 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/o/w/s/inbook-thin-and-light-laptop-infinix-original-imagpyjbxe3auzcp.jpeg?q=70,Core i7,11th Gen,,512 GB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 inch),1920 x 1080 Pixels,60 Hz,"48,990"
COMGZNSBMUR7S8WY,https://www.flipkart.com/product/p/item?pid=COMGZNSBMUR7S8WY,HP 15s (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0026AU Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/c/w/5/-original-imagpecqk6gdp9dh.jpeg?q=70,Ryzen 3 Quad Core,,2.4GHz Upto 4.1GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"41,490"
COMGPNG4ZJAFR3PH,https://www.flipkart.com/product/p/item?pid=COMGPNG4ZJAFR3PH,ASUS Vivobook Pro 15 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050/144 Hz) M6500QF-HN741WS Creator Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/d/k/k/-original-imagqkqnb2fpbhyb.jpeg?q=70,Ryzen 7 Octa Core,,3.2GHz Upto 4.4GHz,512 GB,16 GB,NVIDIA GeForce RTX 2050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"72,990"
COMFWXWJX8GKZ57Y,https://www.flipkart.com/product/p/item?pid=COMFWXWJX8GKZ57Y,Vaio E Series Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) NE15V2IN026P Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/kmccosw0/computer/e/8/w/e15-amd-thin-and-light-laptop-vaio-original-imagf9eabsnxzcfb.jpeg?q=70,Ryzen 7 Quad Core,,2.3 GHz with Turbo Boost Upto 4 GHz,512 GB,8 GB,AMD Radeon RX Vega 10,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"52,990"
COMGPUDYNVSXBW4W,https://www.flipkart.com/product/p/item?pid=COMGPUDYNVSXBW4W,ASUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ542WS Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/c/2/b/vivobook-15-laptop-asus-original-imagpudyy97zj666.jpeg?q=70,Core i5,12th Gen,,512 GB,16 GB,Intel Integrated,,No,39.62 cm (15.6 inch),1920 x 1080$$Pixels pixel,,"55,955"
COMGFZU67FT5XYH5,https://www.flipkart.com/product/p/item?pid=COMGFZU67FT5XYH5,ASUS Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3502ZA-L702WS Laptop,https://rukminim1.flixcart.com/image/416/416/l59xq4w0/computer/6/k/p/vivobook-s-15-oled-s3502za-laptop-asus-original-imagfzu6j5yhzzxc.jpeg?q=70,Core i7,12th Gen,,512 GB,16 GB,Intel Integrated Iris Xe Graphics,,No,39.62 cm (15.6 inch),1080 x 1920$$Pixels pixel,,"86,900"
COMGPXFY6DG6VKV7,https://www.flipkart.com/product/p/item?pid=COMGPXFY6DG6VKV7,MSI Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Prestige 13 Evo A12M-085IN Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/z/2/z/prestige-13-evo-a12m-085in-thin-and-light-laptop-msi-original-imagqfqchykrcvpc.jpeg?q=70,Core i5,12th Gen,1.2 GHz to max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated Iris Xe,,No,33.78 cm (13.3 Inch),1920 x 1200 Pixel,,"1,06,990"
COMFHKKHKPRRG3ZZ,https://www.flipkart.com/product/p/item?pid=COMFHKKHKPRRG3ZZ,Acer Swift 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) SF514-52T -59JY Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/jzrb53k0pkrrdj/computer/t/z/e/acer-na-thin-and-light-laptop-original-imafhnvk5ussrgta.jpeg?q=70,Core i5,8th Gen,1.6 GHz with Turbo Boost Upto 3.4 GHz,512 GB,8 GB,Intel Integrated UHD 620,,No,35.56 cm (14 inch),1920 x 1080 Pixel,,"64,990"
COMGPXFYSYRWSECV,https://www.flipkart.com/product/p/item?pid=COMGPXFYSYRWSECV,MSI Core i7 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-670IN Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/k/h/a/-original-imagnqmwbbxzm8tp.jpeg?q=70,Core i7,12th Gen,3.5 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"78,990"
COMGEHP5F28TYVZC,https://www.flipkart.com/product/p/item?pid=COMGEHP5F28TYVZC,Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/l44hyfk0/computer/6/7/9/-original-imagf39qzkzncyvh.jpeg?q=70,Core i5,10th Gen,1.0 GHz upto Max Turbo Frequency at 3.6 GHz,512 GB,8 GB,Intel Integrated UHD Graphics,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"37,990"
COMGPU47RB5ZN33D,https://www.flipkart.com/product/p/item?pid=COMGPU47RB5ZN33D,Infinix X2 Slim Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL23 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/o/w/s/inbook-thin-and-light-laptop-infinix-original-imagpyjbxe3auzcp.jpeg?q=70,Core i7,11th Gen,,512 GB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 inch),1920 x 1080 Pixels,60 Hz,"48,990"
COMGPXFYQFGBD3DT,https://www.flipkart.com/product/p/item?pid=COMGPXFYQFGBD3DT,MSI Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-218IN Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/r/2/n/modern-14-c11m-031in-thin-and-light-laptop-msi-original-imagnjymxrnuxtwt.jpeg?q=70,Ryzen 7 Octa Core,,2.0 GHz upto max turbo frequency at 4.5 Ghz,512 GB,16 GB,AMD Radeon AMD,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"61,991"
COMGPNG4TCUJRPK2,https://www.flipkart.com/product/p/item?pid=COMGPNG4TCUJRPK2,ASUS Vivobook Pro 15 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050/144 Hz) M6500QF-HN521WS Creator Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/d/k/k/-original-imagqkqnb2fpbhyb.jpeg?q=70,Ryzen 5 Hexa Core,,3.3GHz Upto 4.2GHz,512 GB,8 GB,NVIDIA GeForce RTX 2050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"60,990"
COMFWXWJX8GKZ57Y,https://www.flipkart.com/product/p/item?pid=COMFWXWJX8GKZ57Y,Vaio E Series Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) NE15V2IN026P Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/kmccosw0/computer/e/8/w/e15-amd-thin-and-light-laptop-vaio-original-imagf9eabsnxzcfb.jpeg?q=70,Ryzen 7 Quad Core,,2.3 GHz with Turbo Boost Upto 4 GHz,512 GB,8 GB,AMD Radeon RX Vega 10,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"52,990"
COMGH8YQSUUZTXWG,https://www.flipkart.com/product/p/item?pid=COMGH8YQSUUZTXWG,DELL Vostro Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 5620 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/k/8/a/vostro-5620-thin-and-light-laptop-dell-original-imagkz9fxzcgsnry.jpeg?q=70,Core i5,12th Gen,"Base Frequency 1.20 GHz, Max Turbo Boost Upto 4.40 GHz",512 GB,8 GB,Intel Integrated UHD,,No,40.64 cm (16 inch),1920 x 1080 Pixels,,"69,490"
COMFQFG9VFZ3BMHD,https://www.flipkart.com/product/p/item?pid=COMFQFG9VFZ3BMHD,MICROSOFT Surface Laptop 3 Ryzen 5 Quad Core 3580U - (8 GB/128 GB SSD/Windows 10 Home) 1873 Laptop,https://rukminim1.flixcart.com/image/416/416/k9he0sw0/computer/m/h/d/microsoft-original-imafr9qyecvfeyta.jpeg?q=70,Ryzen 5 Quad Core,,2.1 GHz with Turbo Boost Upto 3.7 GHz,128 GB,8 GB,AMD Radeon Vega 9,,Yes,38.1 cm (15 inch),2496 x 1664 Pixel,,"99,990"
COMGPXFYGNH5MJZW,https://www.flipkart.com/product/p/item?pid=COMGPXFYGNH5MJZW,MSI Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-671IN Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/k/h/a/-original-imagnqmwbbxzm8tp.jpeg?q=70,Core i7,12th Gen,3.5 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"78,990"
COMF3EN4K9SCFQKU,https://www.flipkart.com/product/p/item?pid=COMF3EN4K9SCFQKU,MSI GS Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1060) GS65 8RE-084IN Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/jfk00i80/computer/q/k/u/msi-na-gaming-laptop-original-imaf3zv7xszzuqej.jpeg?q=70,Core i7,8th Gen,2.2 GHz with Turbo Boost Upto 4.1 GHz,512 GB,16 GB,NVIDIA GeForce GTX 1060,6 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"1,49,990"
COMGP22NMZQ5JN6T,https://www.flipkart.com/product/p/item?pid=COMGP22NMZQ5JN6T,Lenovo Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Pro/4 GB Graphics) TP P14s Gen3 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/c/p/l/-original-imagqcydp6h7rrqh.jpeg?q=70,Core i7,12th Gen,2.1 GHz with Turbo Boost Upto 4.7 GHz,512 GB,16 GB,NVIDIA Quadro T550,4 GB,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"1,49,845"
COMGP9ZV4FSVGVGP,https://www.flipkart.com/product/p/item?pid=COMGP9ZV4FSVGVGP,DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) Gaming 5520 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/u/i/0/gaming-5520-gaming-laptop-dell-original-imagpa35hk76hvxh.jpeg?q=70,Core i5,12th Gen,2.5 GHz with Max Turbo Boost Frequency Up to 4.50 GHz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"70,490"
COMGPXFYFJPWCQDY,https://www.flipkart.com/product/p/item?pid=COMGPXFYFJPWCQDY,MSI Core i3 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-444IN Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/k/h/a/-original-imagnqmwbbxzm8tp.jpeg?q=70,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,Intel Integrated UHD,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"58,990"
COMGH8YQQSMFGXNZ,https://www.flipkart.com/product/p/item?pid=COMGH8YQQSMFGXNZ,DELL Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5415 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/3/f/y/-original-imaghbmdgmph2hen.jpeg?q=70,Ryzen 7 Octa Core,,1.80 GHz up to 4.30 GHz,512 GB,16 GB,AMD Radeon AMD,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"89,976"
COMGBHZBMTQDSGEH,https://www.flipkart.com/product/p/item?pid=COMGBHZBMTQDSGEH,DELL Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/165 Hz) G15-5515 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/kzrbiq80/computer/c/g/h/g15-5515-gaming-laptop-dell-original-imagbpb4cxnzbnx3.jpeg?q=70,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,165 Hz,"1,04,990"
COMGPQEXKNS6N2ZM,https://www.flipkart.com/product/p/item?pid=COMGPQEXKNS6N2ZM,ASUS TUF Gaming F15 with 90WHr Battery Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) FX506HC-HN362W Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/k/s/o/-original-imagqkqns9meq4pn.jpeg?q=70,Core i5,11th Gen,2.7Ghz upto 4.5 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"74,990"
COMFQFG9VFZ3BMHD,https://www.flipkart.com/product/p/item?pid=COMFQFG9VFZ3BMHD,MICROSOFT Surface Laptop 3 Ryzen 5 Quad Core 3580U - (8 GB/128 GB SSD/Windows 10 Home) 1873 Laptop,https://rukminim1.flixcart.com/image/416/416/k9he0sw0/computer/m/h/d/microsoft-original-imafr9qyecvfeyta.jpeg?q=70,Ryzen 5 Quad Core,,2.1 GHz with Turbo Boost Upto 3.7 GHz,128 GB,8 GB,AMD Radeon Vega 9,,Yes,38.1 cm (15 inch),2496 x 1664 Pixel,,"99,990"
COMGM7VXAU6AYDVM,https://www.flipkart.com/product/p/item?pid=COMGM7VXAU6AYDVM,Lenovo Yoga Slim 7 Pro Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14IAP7 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/n/m/b/14iap7-thin-and-light-laptop-lenovo-original-imagmt74uymtvtdz.jpeg?q=70,Core i7,12th Gen,3.4 GHz upto max turbo frequency at 4.7 Ghz,512 GB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 Inch),2880 x 1800 Pixel,,"1,09,990"
COMGHY4DFFQC2ZHW,https://www.flipkart.com/product/p/item?pid=COMGHY4DFFQC2ZHW,Acer Aspire 7 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) A715-51G Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/t/t/m/-original-imaghkcjwpmszxtg.jpeg?q=70,Core i5,12th Gen,"Base Clock 3.30 Ghz, Max Turbo Boost Frequency Up to 4.40 GHz",512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"65,990"
COMF3EN4K9SCFQKU,https://www.flipkart.com/product/p/item?pid=COMF3EN4K9SCFQKU,MSI GS Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1060) GS65 8RE-084IN Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/jfk00i80/computer/q/k/u/msi-na-gaming-laptop-original-imaf3zv7xszzuqej.jpeg?q=70,Core i7,8th Gen,2.2 GHz with Turbo Boost Upto 4.1 GHz,512 GB,16 GB,NVIDIA GeForce GTX 1060,6 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"1,49,990"
COMGPQEXKNS6N2ZM,https://www.flipkart.com/product/p/item?pid=COMGPQEXKNS6N2ZM,ASUS TUF Gaming F15 with 90WHr Battery Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) FX506HC-HN362W Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/k/s/o/-original-imagqkqns9meq4pn.jpeg?q=70,Core i5,11th Gen,2.7Ghz upto 4.5 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"74,990"
COMGP9ZV4FSVGVGP,https://www.flipkart.com/product/p/item?pid=COMGP9ZV4FSVGVGP,DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) Gaming 5520 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/u/i/0/gaming-5520-gaming-laptop-dell-original-imagpa35hk76hvxh.jpeg?q=70,Core i5,12th Gen,2.5 GHz with Max Turbo Boost Frequency Up to 4.50 GHz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"70,490"
COMGH3V3UUGM46BQ,https://www.flipkart.com/product/p/item?pid=COMGH3V3UUGM46BQ,SAMSUNG Galaxy Book 2 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) NP550 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/d/j/e/galaxy-book2-plastic-thin-and-light-laptop-samsung-original-imaghkp8zvqhfzrh.jpeg?q=70,Core i5,12th Gen,"Base Frequency 3.30 GHz, Max Turbo Boost Frequency Up to 4.40 GHz",512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"52,990"
COMGBHZBMTQDSGEH,https://www.flipkart.com/product/p/item?pid=COMGBHZBMTQDSGEH,DELL Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/165 Hz) G15-5515 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/kzrbiq80/computer/c/g/h/g15-5515-gaming-laptop-dell-original-imagbpb4cxnzbnx3.jpeg?q=70,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,165 Hz,"1,04,990"
COMGFM5BDH8MBRDH,https://www.flipkart.com/product/p/item?pid=COMGFM5BDH8MBRDH,Lenovo IdeaPad Gaming Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) 15ACH6 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"97,990"
COMGGH4KUZFVRQ2Z,https://www.flipkart.com/product/p/item?pid=COMGGH4KUZFVRQ2Z,DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) D552268WIN9S Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/l/k/a/vos-5620-laptop-dell-original-imaggh4kf8v4nv6x.jpeg?q=70,Core i5,12th Gen,,512 GB,8 GB,Intel Integrated,,No,40.64 cm (16 inch),1920 x 1080$$Pixels pixel,,"78,990"
COMGPPGPXUCMF7JG,https://www.flipkart.com/product/p/item?pid=COMGPPGPXUCMF7JG,ASUS Ryzen 7 Octa Core 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) E1404FA-NK541WS Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/z/6/o/vivobook-go-14-laptop-asus-original-imagpjubgvr2sz3f.jpeg?q=70,Ryzen 7 Octa Core,11th Gen,,512 GB,16 GB,AMD Radeon AMD Radeon Graphics,,No,35.56 cm (14 inch),1920 x 1080 pixel,,"52,700"
COMGQFB6ZZ3REMZH,https://www.flipkart.com/product/p/item?pid=COMGQFB6ZZ3REMZH,DELL Inspiron Ryzen 5 Quad Core 5500u - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/c/v/v/na-thin-and-light-laptop-dell-original-imagqfb6ec7gzdq3.jpeg?q=70,Ryzen 5 Quad Core,,"CPU Cores 6 , Threads 12, Max. Boost Clock Up to 4.0GHz ,Base Clock 2.1GHz, L2 Cache 3MB, L3 Cache 8MB",512 GB,8 GB,AMD Radeon AMD Ryzen(TM) 5 5500U 6-core/1 2-thread Processor with Radeon (TM) Graphics,,No,39.62 cm (15.6 inch),1920 x 1080 Pixels,120 Hz,"49,990"
COMGBH9JUPSVKGGV,https://www.flipkart.com/product/p/item?pid=COMGBH9JUPSVKGGV,HP OMEN Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050) 16-B0351TX Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70,Core i7,11th Gen,4.6,1 TB,16 GB,NVIDIA GeForce RTX RTX 3050,4 GB,No,40.89 cm (16.1 Inch),1920 x 1080 Pixel,,"1,13,990"
COMGZ4PNFZMMUQQB,https://www.flipkart.com/product/p/item?pid=COMGZ4PNFZMMUQQB,MSI Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) Thin GF63 12UCX-266IN Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l2qhjm80/computer/l/t/g/gf63-thin-11uc-867in-gaming-laptop-msi-original-imageyk5hzuthuyf.jpeg?q=70,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,NVIDIA GeForce RTX 2050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"59,990"
COMGMV6VU38G9B7K,https://www.flipkart.com/product/p/item?pid=COMGMV6VU38G9B7K,MSI Core i7 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-290IN Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/p/m/k/modern-15-b13m-290in-thin-and-light-laptop-msi-original-imagnjyhw2dzzpaz.jpeg?q=70,Core i7,13th Gen,Max Turbo Frequency up to 5.0 GHz,512 GB,8 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"68,990"
COMGP4JAYAJDKAUE,https://www.flipkart.com/product/p/item?pid=COMGP4JAYAJDKAUE,ASUS Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ322WS Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/1/i/t/vivobook-15-2023-laptop-asus-original-imagp4qhapzhzds6.jpeg?q=70,Core i3,13th Gen,,512 GB,8 GB,Intel Integrated,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"46,245"
COMGQHHTKQCMWKHZ,https://www.flipkart.com/product/p/item?pid=COMGQHHTKQCMWKHZ,DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3420 Business Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/w/q/6/vostro-business-laptop-dell-original-imagqhhtappqd3ae.jpeg?q=70,Core i5,11th Gen,,512 GB,8 GB,Intel Integrated Intel® UHD Graphics,,No,35.56 cm (14 inch),1920x1080 pixel,,"52,999"
COMGKGWHFZUUG62U,https://www.flipkart.com/product/p/item?pid=COMGKGWHFZUUG62U,HP G8 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 240 G8 Business Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/x/t/x/notebook-laptop-hp-original-imagjdywrx9g8yph.jpeg?q=70,Core i3,11th Gen,(up to 3.5 GHz with Intel® Turbo Boost Technology,512 GB,8 GB,Intel Integrated Intel® UHD Graphics,,No,35.56 cm (14 inch),1366 x 768 pixel,240 Hz,"38,700"
COMGHQYYZAPDVHGJ,https://www.flipkart.com/product/p/item?pid=COMGHQYYZAPDVHGJ,Acer Swift Edge OLED Ryzen 7 Octa Core 6800U - (16 GB/1 TB SSD/Windows 11 Home) SFA16-41 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/z/t/j/sfa16-41-thin-and-light-laptop-acer-original-imaghrgdfzutchdt.jpeg?q=70,Ryzen 7 Octa Core,,2.70 GHz up to 4.70 GHz,1 TB,16 GB,AMD Radeon AMD,,No,40.64 cm (16 Inch),"3840 x 2400, Pixel",,"1,38,999"
COMGP2YUUZGCTWE4,https://www.flipkart.com/product/p/item?pid=COMGP2YUUZGCTWE4,Acer Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) CB314-1H Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/t/6/a/-original-imagpqr3ns8g4ja9.jpeg?q=70,Celeron Dual Core,,Max Frequency Up to 2.8 GHz,,4 GB,Intel Integrated UHD 600,,No,35.56 cm (14 Inch),1366 x 768 Pixel,,"20,990"
COMGZSFYTH3A4MVB,https://www.flipkart.com/product/p/item?pid=COMGZSFYTH3A4MVB,Lenovo IdeaPad Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/120 Hz) 15ACH6 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70,Ryzen 7 Octa Core,,"Base Frequency 3.2 GHz, Max Turbo Boost at 4.4 GHz",512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,100.63 cm (39.62 cm),1920x1080 Pixels,120 Hz,"74,990"
